Log file open, 02/13/23 10:12:01
[2023.02.13-12.59.08:166][165]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.02.13-12.59.08:411][165]LogStylusInput: Shutting down StylusInput subsystem.
[2023.02.13-12.59.08:564][165]LogLevelSequenceEditor: LevelSequenceEditor subsystem deinitialized.
[2023.02.13-12.59.09:316][165]LogAudio: Display: Beginning Audio Device Manager Shutdown (Module: AudioMixerXAudio2)...
[2023.02.13-12.59.09:316][165]LogAudio: Display: Destroying 1 Remaining Audio Device(s)...
[2023.02.13-12.59.09:316][165]LogAudio: Display: Audio Device unregistered from world 'TestingArea_Level'.
[2023.02.13-12.59.09:349][165]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=1
[2023.02.13-12.59.09:367][165]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=1
[2023.02.13-12.59.09:569][165]LogAudio: Display: Audio Device Manager Shutdown
[2023.02.13-12.59.09:629][165]LogSlate: Slate User Destroyed.  User Index 0, Is Virtual User: 0
[2023.02.13-12.59.09:631][165]LogExit: Preparing to exit.
[2023.02.13-12.59.10:160][165]LogUObjectHash: Compacting FUObjectHashTables data took   3.02ms
[2023.02.13-12.59.13:133][165]LogActorComponent: UnregisterComponent: (None.None) Not registered. Aborting.
[2023.02.13-12.59.13:133][165]LogActorComponent: UnregisterComponent: (None.None) Not registered. Aborting.
[2023.02.13-12.59.13:134][165]LogActorComponent: UnregisterComponent: (None.None) Not registered. Aborting.
[2023.02.13-12.59.13:134][165]LogActorComponent: UnregisterComponent: (None.None) Not registered. Aborting.
[2023.02.13-12.59.13:134][165]LogActorComponent: UnregisterComponent: (None.None) Not registered. Aborting.
[2023.02.13-12.59.13:134][165]LogActorComponent: UnregisterComponent: (None.None) Not registered. Aborting.
[2023.02.13-12.59.13:134][165]LogActorComponent: UnregisterComponent: (None.None) Not registered. Aborting.
[2023.02.13-12.59.13:134][165]LogWorld: UWorld::CleanupWorld for None, bSessionEnded=true, bCleanupResources=true
[2023.02.13-12.59.13:134][165]LogActorComponent: UnregisterComponent: (None.None) Not registered. Aborting.
[2023.02.13-12.59.13:134][165]LogActorComponent: UnregisterComponent: (None.None) Not registered. Aborting.
[2023.02.13-12.59.13:134][165]LogActorComponent: UnregisterComponent: (None.None) Not registered. Aborting.
[2023.02.13-12.59.13:134][165]LogActorComponent: UnregisterComponent: (None.None) Not registered. Aborting.
[2023.02.13-12.59.13:134][165]LogActorComponent: UnregisterComponent: (None.None) Not registered. Aborting.
[2023.02.13-12.59.13:134][165]LogActorComponent: UnregisterComponent: (None.None) Not registered. Aborting.
[2023.02.13-12.59.13:134][165]LogActorComponent: UnregisterComponent: (None.None) Not registered. Aborting.
[2023.02.13-12.59.13:134][165]LogWorld: UWorld::CleanupWorld for None, bSessionEnded=true, bCleanupResources=true
[2023.02.13-12.59.13:134][165]LogActorComponent: UnregisterComponent: (None.None) Not registered. Aborting.
[2023.02.13-12.59.13:134][165]LogActorComponent: UnregisterComponent: (None.None) Not registered. Aborting.
[2023.02.13-12.59.13:134][165]LogActorComponent: UnregisterComponent: (None.None) Not registered. Aborting.
[2023.02.13-12.59.13:135][165]LogActorComponent: UnregisterComponent: (None.None) Not registered. Aborting.
[2023.02.13-12.59.13:135][165]LogActorComponent: UnregisterComponent: (None.None) Not registered. Aborting.
[2023.02.13-12.59.13:135][165]LogActorComponent: UnregisterComponent: (None.None) Not registered. Aborting.
[2023.02.13-12.59.13:135][165]LogActorComponent: UnregisterComponent: (None.None) Not registered. Aborting.
[2023.02.13-12.59.13:135][165]LogWorld: UWorld::CleanupWorld for None, bSessionEnded=true, bCleanupResources=true
[2023.02.13-12.59.13:135][165]LogActorComponent: UnregisterComponent: (None.None) Not registered. Aborting.
[2023.02.13-12.59.13:135][165]LogActorComponent: UnregisterComponent: (None.None) Not registered. Aborting.
[2023.02.13-12.59.13:135][165]LogActorComponent: UnregisterComponent: (None.None) Not registered. Aborting.
[2023.02.13-12.59.13:135][165]LogActorComponent: UnregisterComponent: (None.None) Not registered. Aborting.
[2023.02.13-12.59.13:136][165]LogActorComponent: UnregisterComponent: (None.None) Not registered. Aborting.
[2023.02.13-12.59.13:136][165]LogActorComponent: UnregisterComponent: (None.None) Not registered. Aborting.
[2023.02.13-12.59.13:136][165]LogActorComponent: UnregisterComponent: (None.None) Not registered. Aborting.
[2023.02.13-12.59.13:136][165]LogWorld: UWorld::CleanupWorld for None, bSessionEnded=true, bCleanupResources=true
[2023.02.13-12.59.13:136][165]LogActorComponent: UnregisterComponent: (None.None) Not registered. Aborting.
[2023.02.13-12.59.13:136][165]LogActorComponent: UnregisterComponent: (None.None) Not registered. Aborting.
[2023.02.13-12.59.13:136][165]LogActorComponent: UnregisterComponent: (None.None) Not registered. Aborting.
[2023.02.13-12.59.13:136][165]LogActorComponent: UnregisterComponent: (None.None) Not registered. Aborting.
[2023.02.13-12.59.13:136][165]LogActorComponent: UnregisterComponent: (None.None) Not registered. Aborting.
[2023.02.13-12.59.13:136][165]LogActorComponent: UnregisterComponent: (None.None) Not registered. Aborting.
[2023.02.13-12.59.13:136][165]LogActorComponent: UnregisterComponent: (None.None) Not registered. Aborting.
[2023.02.13-12.59.13:136][165]LogWorld: UWorld::CleanupWorld for None, bSessionEnded=true, bCleanupResources=true
[2023.02.13-12.59.13:136][165]LogActorComponent: UnregisterComponent: (None.None) Not registered. Aborting.
[2023.02.13-12.59.13:136][165]LogActorComponent: UnregisterComponent: (None.None) Not registered. Aborting.
[2023.02.13-12.59.13:136][165]LogActorComponent: UnregisterComponent: (None.None) Not registered. Aborting.
[2023.02.13-12.59.13:136][165]LogActorComponent: UnregisterComponent: (None.None) Not registered. Aborting.
[2023.02.13-12.59.13:136][165]LogActorComponent: UnregisterComponent: (None.None) Not registered. Aborting.
[2023.02.13-12.59.13:136][165]LogActorComponent: UnregisterComponent: (None.None) Not registered. Aborting.
[2023.02.13-12.59.13:136][165]LogActorComponent: UnregisterComponent: (None.None) Not registered. Aborting.
[2023.02.13-12.59.13:137][165]LogWorld: UWorld::CleanupWorld for None, bSessionEnded=true, bCleanupResources=true
[2023.02.13-12.59.13:137][165]LogActorComponent: UnregisterComponent: (None.None) Not registered. Aborting.
[2023.02.13-12.59.13:137][165]LogActorComponent: UnregisterComponent: (None.None) Not registered. Aborting.
[2023.02.13-12.59.13:137][165]LogActorComponent: UnregisterComponent: (None.None) Not registered. Aborting.
[2023.02.13-12.59.13:137][165]LogActorComponent: UnregisterComponent: (None.None) Not registered. Aborting.
[2023.02.13-12.59.13:137][165]LogActorComponent: UnregisterComponent: (None.None) Not registered. Aborting.
[2023.02.13-12.59.13:137][165]LogActorComponent: UnregisterComponent: (None.None) Not registered. Aborting.
[2023.02.13-12.59.13:137][165]LogActorComponent: UnregisterComponent: (None.None) Not registered. Aborting.
[2023.02.13-12.59.13:137][165]LogWorld: UWorld::CleanupWorld for None, bSessionEnded=true, bCleanupResources=true
[2023.02.13-12.59.13:137][165]LogActorComponent: UnregisterComponent: (None.None) Not registered. Aborting.
[2023.02.13-12.59.13:137][165]LogActorComponent: UnregisterComponent: (None.None) Not registered. Aborting.
[2023.02.13-12.59.13:137][165]LogActorComponent: UnregisterComponent: (None.None) Not registered. Aborting.
[2023.02.13-12.59.13:137][165]LogActorComponent: UnregisterComponent: (None.None) Not registered. Aborting.
[2023.02.13-12.59.13:137][165]LogActorComponent: UnregisterComponent: (None.None) Not registered. Aborting.
[2023.02.13-12.59.13:137][165]LogActorComponent: UnregisterComponent: (None.None) Not registered. Aborting.
[2023.02.13-12.59.13:137][165]LogActorComponent: UnregisterComponent: (None.None) Not registered. Aborting.
[2023.02.13-12.59.13:137][165]LogWorld: UWorld::CleanupWorld for None, bSessionEnded=true, bCleanupResources=true
[2023.02.13-12.59.13:137][165]LogActorComponent: UnregisterComponent: (None.None) Not registered. Aborting.
[2023.02.13-12.59.13:137][165]LogActorComponent: UnregisterComponent: (None.None) Not registered. Aborting.
[2023.02.13-12.59.13:137][165]LogActorComponent: UnregisterComponent: (None.None) Not registered. Aborting.
[2023.02.13-12.59.13:137][165]LogActorComponent: UnregisterComponent: (None.None) Not registered. Aborting.
[2023.02.13-12.59.13:137][165]LogActorComponent: UnregisterComponent: (None.None) Not registered. Aborting.
[2023.02.13-12.59.13:137][165]LogActorComponent: UnregisterComponent: (None.None) Not registered. Aborting.
[2023.02.13-12.59.13:137][165]LogActorComponent: UnregisterComponent: (None.None) Not registered. Aborting.
[2023.02.13-12.59.13:138][165]LogWorld: UWorld::CleanupWorld for None, bSessionEnded=true, bCleanupResources=true
[2023.02.13-12.59.13:138][165]LogActorComponent: UnregisterComponent: (None.None) Not registered. Aborting.
[2023.02.13-12.59.13:138][165]LogActorComponent: UnregisterComponent: (None.None) Not registered. Aborting.
[2023.02.13-12.59.13:138][165]LogActorComponent: UnregisterComponent: (None.None) Not registered. Aborting.
[2023.02.13-12.59.13:138][165]LogActorComponent: UnregisterComponent: (None.None) Not registered. Aborting.
[2023.02.13-12.59.13:138][165]LogActorComponent: UnregisterComponent: (None.None) Not registered. Aborting.
[2023.02.13-12.59.13:138][165]LogActorComponent: UnregisterComponent: (None.None) Not registered. Aborting.
[2023.02.13-12.59.13:138][165]LogActorComponent: UnregisterComponent: (None.None) Not registered. Aborting.
[2023.02.13-12.59.13:138][165]LogWorld: UWorld::CleanupWorld for None, bSessionEnded=true, bCleanupResources=true
[2023.02.13-12.59.13:317][165]LogExit: Editor shut down
[2023.02.13-12.59.13:412][165]LogDemo: Cleaned up 0 splitscreen connections, owner deletion: enabled
[2023.02.13-12.59.13:437][165]LogExit: Transaction tracking system shut down
[2023.02.13-12.59.17:460][165]LogExit: Object subsystem successfully closed.
[2023.02.13-12.59.17:494][165]LogShaderCompilers: Display: ================================================
[2023.02.13-12.59.17:494][165]LogShaderCompilers: Display: === FShaderJobCache stats ===
[2023.02.13-12.59.17:494][165]LogShaderCompilers: Display: Total job queries 1435, among them cache hits 669 (46.62%)
[2023.02.13-12.59.17:494][165]LogShaderCompilers: Display: Tracking 601 distinct input hashes that result in 292 distinct outputs (48.59%)
[2023.02.13-12.59.17:494][165]LogShaderCompilers: Display: RAM used: 4.40 MB (0.00 GB) of 819.20 MB (0.80 GB) budget. Usage: 0.54%
[2023.02.13-12.59.17:494][165]LogShaderCompilers: Display: === Shader Compilation stats ===
[2023.02.13-12.59.17:494][165]LogShaderCompilers: Display: Shaders Compiled: 601
[2023.02.13-12.59.17:494][165]LogShaderCompilers: Display: Jobs assigned 601, completed 601 (100.00%)
[2023.02.13-12.59.17:494][165]LogShaderCompilers: Display: Average time worker was idle: 186.70 s
[2023.02.13-12.59.17:495][165]LogShaderCompilers: Display: Time job spent in pending queue: average 4.65 s, longest 80.51 s
[2023.02.13-12.59.17:495][165]LogShaderCompilers: Display: Job execution time: average 5.18 s, max 63.94 s
[2023.02.13-12.59.17:495][165]LogShaderCompilers: Display: Job life time (pending + execution): average 9.83 s, max 89.60
[2023.02.13-12.59.17:495][165]LogShaderCompilers: Display: Time at least one job was in flight (either pending or executed): 246.21 s
[2023.02.13-12.59.17:495][165]LogShaderCompilers: Display: Jobs were issued in 563 batches (only local compilation was used), average 1.07 jobs/batch
[2023.02.13-12.59.17:495][165]LogShaderCompilers: Display: Average processing rate: 2.44 jobs/sec
[2023.02.13-12.59.17:495][165]LogShaderCompilers: Display: Total thread time: 1150.83 s
[2023.02.13-12.59.17:495][165]LogShaderCompilers: Display: Total thread preprocess time: 93.64 s
[2023.02.13-12.59.17:495][165]LogShaderCompilers: Display: Percentage time preprocessing: 8.14%
[2023.02.13-12.59.17:495][165]LogShaderCompilers: Display: Effective parallelization: 4.67 (times faster than compiling all shaders on one thread). Compare with number of workers: 8
[2023.02.13-12.59.17:495][165]LogShaderCompilers: Display: Top 5 most expensive shader types by average time:
[2023.02.13-12.59.17:495][165]LogShaderCompilers: Display:                                   FCloudRenderViewPS110false (compiled    1 times, average 12.80 sec, max 12.80 sec, min 12.80 sec)
[2023.02.13-12.59.17:495][165]LogShaderCompilers: Display:                                   FCloudRenderViewPS001false (compiled    1 times, average 12.61 sec, max 12.61 sec, min 12.61 sec)
[2023.02.13-12.59.17:495][165]LogShaderCompilers: Display:     TBasePassPSFSelfShadowedVolumetricLightmapPolicySkylight (compiled    1 times, average 11.21 sec, max 11.21 sec, min 11.21 sec)
[2023.02.13-12.59.17:495][165]LogShaderCompilers: Display:                                    FCloudRenderViewPS000true (compiled    1 times, average 10.84 sec, max 10.84 sec, min 10.84 sec)
[2023.02.13-12.59.17:495][165]LogShaderCompilers: Display:                                   FCloudRenderViewPS010false (compiled    1 times, average 10.63 sec, max 10.63 sec, min 10.63 sec)
[2023.02.13-12.59.17:495][165]LogShaderCompilers: Display: Top 5 shader types by total compile time:
[2023.02.13-12.59.17:495][165]LogShaderCompilers: Display:                                 TBasePassPSFNoLightMapPolicy - 15.49% of total time (compiled   81 times, average 2.20 sec, max 11.80 sec, min 0.95 sec)
[2023.02.13-12.59.17:495][165]LogShaderCompilers: Display:                                 TBasePassVSFNoLightMapPolicy - 13.25% of total time (compiled   81 times, average 1.88 sec, max 7.88 sec, min 0.69 sec)
[2023.02.13-12.59.17:495][165]LogShaderCompilers: Display:                           FRenderVolumetricCloudRenderViewCS - 12.26% of total time (compiled   17 times, average 8.30 sec, max 16.43 sec, min 4.11 sec)
[2023.02.13-12.59.17:495][165]LogShaderCompilers: Display:                                                 FLumenCardVS - 8.04% of total time (compiled   55 times, average 1.68 sec, max 7.31 sec, min 0.72 sec)
[2023.02.13-12.59.17:495][165]LogShaderCompilers: Display:                                          FLumenCardPS<false> - 5.22% of total time (compiled   55 times, average 1.09 sec, max 4.85 sec, min 0.46 sec)
[2023.02.13-12.59.17:495][165]LogShaderCompilers: Display: ================================================
[2023.02.13-12.59.17:592][165]LogShaderCompilers: Display: Shaders left to compile 0
[2023.02.13-12.59.17:776][165]LogVirtualization: UE::Virtualization was shutdown
[2023.02.13-12.59.20:034][165]LogModuleManager: Shutting down and abandoning module TextureEditor (1001)
[2023.02.13-12.59.20:034][165]LogModuleManager: Shutting down and abandoning module HierarchicalLODUtilities (999)
[2023.02.13-12.59.20:035][165]LogModuleManager: Shutting down and abandoning module WebBrowser (997)
[2023.02.13-12.59.20:822][165]LogModuleManager: Shutting down and abandoning module MovieSceneCapture (995)
[2023.02.13-12.59.20:822][165]LogModuleManager: Shutting down and abandoning module Voice (993)
[2023.02.13-12.59.20:823][165]LogModuleManager: Shutting down and abandoning module HierarchicalLODOutliner (991)
[2023.02.13-12.59.20:823][165]LogModuleManager: Shutting down and abandoning module UnsavedAssetsTracker (989)
[2023.02.13-12.59.20:824][165]LogModuleManager: Shutting down and abandoning module AddContentDialog (987)
[2023.02.13-12.59.20:833][165]LogModuleManager: Shutting down and abandoning module WidgetCarousel (986)
[2023.02.13-12.59.20:833][165]LogModuleManager: Shutting down and abandoning module SubobjectEditor (983)
[2023.02.13-12.59.20:833][165]LogModuleManager: Shutting down and abandoning module SceneOutliner (981)
[2023.02.13-12.59.20:833][165]LogModuleManager: Shutting down and abandoning module StatusBar (979)
[2023.02.13-12.59.20:833][165]LogModuleManager: Shutting down and abandoning module GameProjectGeneration (977)
[2023.02.13-12.59.20:833][165]LogModuleManager: Shutting down and abandoning module StatsViewer (975)
[2023.02.13-12.59.20:845][165]LogModuleManager: Shutting down and abandoning module SequenceRecorderSections (973)
[2023.02.13-12.59.20:845][165]LogModuleManager: Shutting down and abandoning module AutomationWorker (971)
[2023.02.13-12.59.20:847][165]LogModuleManager: Shutting down and abandoning module TakeRecorderSources (969)
[2023.02.13-12.59.20:871][165]LogModuleManager: Shutting down and abandoning module TakeTrackRecorders (967)
[2023.02.13-12.59.20:876][165]LogModuleManager: Shutting down and abandoning module TakesCore (965)
[2023.02.13-12.59.20:885][165]LogModuleManager: Shutting down and abandoning module TextureAlignMode (963)
[2023.02.13-12.59.20:885][165]LogModuleManager: Shutting down and abandoning module BspMode (961)
[2023.02.13-12.59.20:886][165]LogModuleManager: Shutting down and abandoning module GeometryMode (959)
[2023.02.13-12.59.20:888][165]LogModuleManager: Shutting down and abandoning module SmartSnapping (957)
[2023.02.13-12.59.20:888][165]LogModuleManager: Shutting down and abandoning module PlanarCut (955)
[2023.02.13-12.59.20:900][165]LogModuleManager: Shutting down and abandoning module IKRigEditor (953)
[2023.02.13-12.59.20:929][165]LogModuleManager: Shutting down and abandoning module CharacterAI (951)
[2023.02.13-12.59.20:929][165]LogModuleManager: Shutting down and abandoning module ControlRigEditor (949)
[2023.02.13-12.59.21:008][165]LogModuleManager: Shutting down and abandoning module TemplateSequenceEditor (947)
[2023.02.13-12.59.21:008][165]LogModuleManager: Shutting down and abandoning module LevelSequenceEditor (945)
[2023.02.13-12.59.21:029][165]LogModuleManager: Shutting down and abandoning module ActorSequenceEditor (943)
[2023.02.13-12.59.21:032][165]LogModuleManager: Shutting down and abandoning module CameraShakePreviewer (941)
[2023.02.13-12.59.21:051][165]LogModuleManager: Shutting down and abandoning module WaveTableEditor (939)
[2023.02.13-12.59.21:052][165]LogModuleManager: Shutting down and abandoning module ResonanceAudioEditor (937)
[2023.02.13-12.59.21:053][165]LogModuleManager: Shutting down and abandoning module GooglePADEditor (935)
[2023.02.13-12.59.21:053][165]LogModuleManager: Shutting down and abandoning module AudioCaptureEditor (933)
[2023.02.13-12.59.21:053][165]LogModuleManager: Shutting down and abandoning module AndroidFileServerEditor (931)
[2023.02.13-12.59.21:053][165]LogModuleManager: Shutting down and abandoning module WmfMediaFactory (929)
[2023.02.13-12.59.21:053][165]LogModuleManager: Shutting down and abandoning module WmfMediaEditor (927)
[2023.02.13-12.59.21:053][165]LogModuleManager: Shutting down and abandoning module WebMMediaFactory (925)
[2023.02.13-12.59.21:053][165]LogModuleManager: Shutting down and abandoning module WebMMediaEditor (923)
[2023.02.13-12.59.21:053][165]LogModuleManager: Shutting down and abandoning module WebMMedia (921)
[2023.02.13-12.59.21:064][165]LogModuleManager: Shutting down and abandoning module MediaPlayerEditor (919)
[2023.02.13-12.59.21:082][165]LogModuleManager: Shutting down and abandoning module MediaCompositingEditor (917)
[2023.02.13-12.59.21:084][165]LogModuleManager: Shutting down and abandoning module SequenceRecorder (916)
[2023.02.13-12.59.21:085][165]LogModuleManager: Shutting down and abandoning module OpenExrWrapper (913)
[2023.02.13-12.59.21:085][165]LogModuleManager: Shutting down and abandoning module ImgMediaFactory (911)
[2023.02.13-12.59.21:085][165]LogModuleManager: Shutting down and abandoning module ImgMediaEditor (909)
[2023.02.13-12.59.21:087][165]LogModuleManager: Shutting down and abandoning module AvfMediaFactory (907)
[2023.02.13-12.59.21:087][165]LogModuleManager: Shutting down and abandoning module AvfMediaEditor (905)
[2023.02.13-12.59.21:087][165]LogModuleManager: Shutting down and abandoning module AndroidMediaFactory (903)
[2023.02.13-12.59.21:087][165]LogModuleManager: Shutting down and abandoning module AndroidMediaEditor (901)
[2023.02.13-12.59.21:087][165]LogModuleManager: Shutting down and abandoning module SessionServices (899)
[2023.02.13-12.59.21:099][165]LogModuleManager: Shutting down and abandoning module MeshPaint (897)
[2023.02.13-12.59.21:102][165]LogModuleManager: Shutting down and abandoning module VirtualTexturingEditor (895)
[2023.02.13-12.59.21:103][165]LogModuleManager: Shutting down and abandoning module PlacementMode (894)
[2023.02.13-12.59.21:103][165]LogModuleManager: Shutting down and abandoning module FoliageEdit (891)
[2023.02.13-12.59.21:125][165]LogModuleManager: Shutting down and abandoning module LandscapeEditor (889)
[2023.02.13-12.59.21:246][165]LogModuleManager: Shutting down and abandoning module SceneDepthPickerMode (887)
[2023.02.13-12.59.21:247][165]LogModuleManager: Shutting down and abandoning module ActorPickerMode (885)
[2023.02.13-12.59.21:247][165]LogModuleManager: Shutting down and abandoning module ViewportSnapping (883)
[2023.02.13-12.59.21:248][165]LogModuleManager: Shutting down and abandoning module ViewportInteraction (881)
[2023.02.13-12.59.21:248][165]LogModuleManager: Shutting down and abandoning module ClothPainter (879)
[2023.02.13-12.59.21:272][165]LogModuleManager: Shutting down and abandoning module SkeletalMeshEditor (878)
[2023.02.13-12.59.21:285][165]LogModuleManager: Shutting down and abandoning module LogVisualizer (875)
[2023.02.13-12.59.21:306][165]LogModuleManager: Shutting down and abandoning module IOSPlatformEditor (873)
[2023.02.13-12.59.21:317][165]LogModuleManager: Shutting down and abandoning module AndroidPlatformEditor (871)
[2023.02.13-12.59.21:318][165]LogModuleManager: Shutting down and abandoning module PIEPreviewDeviceProfileSelector (870)
[2023.02.13-12.59.21:334][165]LogModuleManager: Shutting down and abandoning module AndroidDeviceDetection (868)
[2023.02.13-12.59.21:972][165]LogModuleManager: Shutting down and abandoning module WindowsPlatformEditor (865)
[2023.02.13-12.59.21:972][165]LogModuleManager: Shutting down and abandoning module HoloLensPlatformEditor (863)
[2023.02.13-12.59.21:972][165]LogModuleManager: Shutting down and abandoning module IOSRuntimeSettings (861)
[2023.02.13-12.59.21:972][165]LogModuleManager: Shutting down and abandoning module AndroidRuntimeSettings (859)
[2023.02.13-12.59.21:972][165]LogModuleManager: Shutting down and abandoning module AnimationSettings (857)
[2023.02.13-12.59.21:972][165]LogModuleManager: Shutting down and abandoning module VirtualizationEditor (855)
[2023.02.13-12.59.21:972][165]LogModuleManager: Shutting down and abandoning module CSVtoSVG (853)
[2023.02.13-12.59.21:972][165]LogModuleManager: Shutting down and abandoning module DerivedDataEditor (851)
[2023.02.13-12.59.21:973][165]LogModuleManager: Shutting down and abandoning module EditorConfig (849)
[2023.02.13-12.59.21:973][165]LogModuleManager: Shutting down and abandoning module WorldPartitionEditor (847)
[2023.02.13-12.59.21:975][165]LogModuleManager: Shutting down and abandoning module EditorFramework (845)
[2023.02.13-12.59.21:976][165]LogModuleManager: Shutting down and abandoning module StaticMeshEditor (843)
[2023.02.13-12.59.22:013][165]LogModuleManager: Shutting down and abandoning module TraceInsights (841)
[2023.02.13-12.59.22:135][165]MemoryProfiler: Shutdown
[2023.02.13-12.59.22:139][165]NetworkingProfiler: Shutdown
[2023.02.13-12.59.22:139][165]LoadingProfiler: Shutdown
[2023.02.13-12.59.22:141][165]TimingProfiler: Shutdown
[2023.02.13-12.59.22:150][165]LogModuleManager: Shutting down and abandoning module TraceServices (840)
[2023.02.13-12.59.22:177][165]LogModuleManager: Shutting down and abandoning module EditorInteractiveToolsFramework (837)
[2023.02.13-12.59.22:177][165]LogModuleManager: Shutting down and abandoning module InteractiveToolsFramework (836)
[2023.02.13-12.59.22:178][165]LogModuleManager: Shutting down and abandoning module InputBindingEditor (833)
[2023.02.13-12.59.22:179][165]LogModuleManager: Shutting down and abandoning module MergeActors (831)
[2023.02.13-12.59.22:198][165]LogModuleManager: Shutting down and abandoning module LocalizationDashboard (829)
[2023.02.13-12.59.22:220][165]LogModuleManager: Shutting down and abandoning module LocalizationService (828)
[2023.02.13-12.59.22:221][165]LogModuleManager: Shutting down and abandoning module HardwareTargeting (825)
[2023.02.13-12.59.22:221][165]LogModuleManager: Shutting down and abandoning module DeviceProfileEditor (823)
[2023.02.13-12.59.22:237][165]LogModuleManager: Shutting down and abandoning module UndoHistory (821)
[2023.02.13-12.59.22:238][165]LogModuleManager: Shutting down and abandoning module XmlParser (819)
[2023.02.13-12.59.22:239][165]LogModuleManager: Shutting down and abandoning module Blutility (817)
[2023.02.13-12.59.22:239][165]LogModuleManager: Shutting down and abandoning module ProjectSettingsViewer (815)
[2023.02.13-12.59.22:239][165]LogModuleManager: Shutting down and abandoning module ProjectTargetPlatformEditor (814)
[2023.02.13-12.59.22:241][165]LogModuleManager: Shutting down and abandoning module EditorSettingsViewer (811)
[2023.02.13-12.59.22:242][165]LogModuleManager: Shutting down and abandoning module InternationalizationSettings (810)
[2023.02.13-12.59.22:242][165]LogModuleManager: Shutting down and abandoning module SettingsEditor (807)
[2023.02.13-12.59.22:244][165]LogModuleManager: Shutting down and abandoning module ProjectLauncher (805)
[2023.02.13-12.59.22:245][165]LogModuleManager: Shutting down and abandoning module SessionFrontend (803)
[2023.02.13-12.59.22:279][165]LogModuleManager: Shutting down and abandoning module ProfilerClient (801)
[2023.02.13-12.59.22:280][165]LogModuleManager: Shutting down and abandoning module DeviceManager (799)
[2023.02.13-12.59.22:282][165]LogModuleManager: Shutting down and abandoning module AutomationController (797)
[2023.02.13-12.59.22:283][165]LogModuleManager: Shutting down and abandoning module AutomationWindow (795)
[2023.02.13-12.59.22:286][165]LogModuleManager: Shutting down and abandoning module Layers (793)
[2023.02.13-12.59.22:332][165]LogModuleManager: Shutting down and abandoning module ComponentVisualizers (791)
[2023.02.13-12.59.22:332][165]LogModuleManager: Shutting down and abandoning module DetailCustomizations (789)
[2023.02.13-12.59.22:332][165]LogModuleManager: Shutting down and abandoning module PackagesDialog (787)
[2023.02.13-12.59.22:332][165]LogModuleManager: Shutting down and abandoning module AnimationBlueprintEditor (785)
[2023.02.13-12.59.22:395][165]LogModuleManager: Shutting down and abandoning module Persona (783)
[2023.02.13-12.59.22:457][165]LogModuleManager: Shutting down and abandoning module AdvancedPreviewScene (782)
[2023.02.13-12.59.22:457][165]LogModuleManager: Shutting down and abandoning module AnimGraph (780)
[2023.02.13-12.59.22:472][165]LogModuleManager: Shutting down and abandoning module Kismet (777)
[2023.02.13-12.59.22:594][165]LogModuleManager: Shutting down and abandoning module KismetWidgets (776)
[2023.02.13-12.59.22:594][165]LogModuleManager: Shutting down and abandoning module GraphEditor (773)
[2023.02.13-12.59.22:595][165]LogModuleManager: Shutting down and abandoning module StructViewer (771)
[2023.02.13-12.59.22:596][165]LogModuleManager: Shutting down and abandoning module ClassViewer (769)
[2023.02.13-12.59.22:596][165]LogModuleManager: Shutting down and abandoning module NaniteTools (767)
[2023.02.13-12.59.22:596][165]LogModuleManager: Shutting down and abandoning module UncontrolledChangelists (765)
[2023.02.13-12.59.22:599][165]LogModuleManager: Shutting down and abandoning module SourceControlWindowExtender (763)
[2023.02.13-12.59.22:600][165]LogModuleManager: Shutting down and abandoning module SourceControlWindows (761)
[2023.02.13-12.59.22:615][165]LogModuleManager: Shutting down and abandoning module OutputLog (759)
[2023.02.13-12.59.22:626][165]LogModuleManager: Shutting down and abandoning module Documentation (757)
[2023.02.13-12.59.22:628][165]LogModuleManager: Shutting down and abandoning module LiveCoding (755)
[2023.02.13-12.59.22:668][165]LogModuleManager: Shutting down and abandoning module MovieSceneTracks (753)
[2023.02.13-12.59.22:679][165]LogModuleManager: Shutting down and abandoning module MovieScene (751)
[2023.02.13-12.59.22:680][165]LogModuleManager: Shutting down and abandoning module StreamingPauseRendering (749)
[2023.02.13-12.59.22:681][165]LogModuleManager: Shutting down and abandoning module BinkAudioDecoder (747)
[2023.02.13-12.59.22:682][165]LogModuleManager: Shutting down and abandoning module AudioMixerXAudio2 (745)
[2023.02.13-12.59.22:682][165]LogModuleManager: Shutting down and abandoning module AudioMixer (744)
[2023.02.13-12.59.22:682][165]LogModuleManager: Shutting down and abandoning module AudioMixerCore (743)
[2023.02.13-12.59.22:682][165]LogModuleManager: Shutting down and abandoning module LauncherPlatform (739)
[2023.02.13-12.59.22:682][165]LogModuleManager: Shutting down and abandoning module AnalyticsET (737)
[2023.02.13-12.59.22:682][165]LogModuleManager: Shutting down and abandoning module PortalServices (735)
[2023.02.13-12.59.22:682][165]LogModuleManager: Shutting down and abandoning module PortalRpc (733)
[2023.02.13-12.59.22:682][165]LogModuleManager: Shutting down and abandoning module MessagingRpc (731)
[2023.02.13-12.59.22:682][165]LogModuleManager: Shutting down and abandoning module AIModule (729)
[2023.02.13-12.59.22:691][165]LogModuleManager: Shutting down and abandoning module GameplayDebugger (728)
